#   time            Cubic	   Hexagonal 
   3.8000000e+00   9.5486667e+02   4.9416667e+03
   3.9000000e+00   9.5626667e+02   5.0520667e+03
   4.0000000e+00   9.7460000e+02   5.1664000e+03
   4.1000000e+00   9.8473333e+02   5.2544667e+03
   4.2000000e+00   9.8913333e+02   5.3564000e+03
   4.3000000e+00   9.9233333e+02   5.4769333e+03
   4.4000000e+00   9.9373333e+02   5.6196667e+03
   4.5000000e+00   1.0054667e+03   5.7212667e+03
   4.6000000e+00   1.0180667e+03   5.8356000e+03
   4.7000000e+00   1.0101333e+03   5.9900667e+03
   4.8000000e+00   1.0101333e+03   6.0923333e+03
   4.9000000e+00   1.0147333e+03   6.2141333e+03
   5.0000000e+00   1.0156000e+03   6.2822667e+03
   5.1000000e+00   1.0190667e+03   6.3580667e+03
   5.2000000e+00   1.0418667e+03   6.5841333e+03
   5.3000000e+00   1.0558000e+03   6.7540667e+03
   5.4000000e+00   1.0476000e+03   6.8338000e+03
   5.5000000e+00   1.0761333e+03   6.9551333e+03
   5.6000000e+00   1.0756667e+03   7.0083333e+03
   5.7000000e+00   1.0862000e+03   7.1277333e+03
   5.8000000e+00   1.0915333e+03   7.2183333e+03
   5.9000000e+00   1.1316000e+03   7.3804000e+03
   6.0000000e+00   1.1558667e+03   7.5272667e+03
   6.1000000e+00   1.1796667e+03   7.7040000e+03
   6.2000000e+00   1.2096000e+03   7.7454000e+03
   6.3000000e+00   1.2484000e+03   7.8252667e+03
   6.4000000e+00   1.2310667e+03   7.8470000e+03
   6.5000000e+00   1.2554000e+03   7.9572667e+03
   6.6000000e+00   1.2664667e+03   8.0198667e+03
   6.7000000e+00   1.2685333e+03   8.0596667e+03
   6.8000000e+00   1.2977333e+03   8.1970667e+03
   6.9000000e+00   1.3224000e+03   8.2224667e+03
   7.0000000e+00   1.2956667e+03   8.2548000e+03
   7.1000000e+00   1.3254667e+03   8.3358000e+03
   7.2000000e+00   1.3437333e+03   8.3490000e+03
   7.3000000e+00   1.3974667e+03   8.3746667e+03
   7.4000000e+00   1.3959333e+03   8.3790667e+03
   7.5000000e+00   1.3973333e+03   8.4355333e+03
   7.6000000e+00   1.4363333e+03   8.4908000e+03
   7.7000000e+00   1.4340667e+03   8.5214000e+03
   7.8000000e+00   1.4368000e+03   8.5951333e+03
   7.9000000e+00   1.4515333e+03   8.5932667e+03
   8.0000000e+00   1.4560667e+03   8.6029333e+03
   8.1000000e+00   1.4949333e+03   8.6284000e+03
   8.2000000e+00   1.5132667e+03   8.6616667e+03
   8.3000000e+00   1.5158000e+03   8.6630667e+03
   8.4000000e+00   1.5376667e+03   8.7082000e+03
   8.5000000e+00   1.5384000e+03   8.7234667e+03
   8.6000000e+00   1.5748667e+03   8.8235333e+03
   8.7000000e+00   1.5854667e+03   8.8204667e+03
   8.8000000e+00   1.5882667e+03   8.8424667e+03
   8.9000000e+00   1.6137333e+03   8.8720667e+03
   9.0000000e+00   1.6525333e+03   8.8602000e+03
   9.1000000e+00   1.6926000e+03   8.8831333e+03
   9.2000000e+00   1.7331333e+03   8.9131333e+03
   9.3000000e+00   1.7630000e+03   8.9554667e+03
   9.4000000e+00   1.7842000e+03   8.9170667e+03
   9.5000000e+00   1.8187333e+03   8.9497333e+03
   9.6000000e+00   1.8372000e+03   8.9860000e+03
   9.7000000e+00   1.8573333e+03   8.9678667e+03
   9.8000000e+00   1.8380667e+03   9.0659333e+03
   9.9000000e+00   1.8842667e+03   9.0648000e+03
   1.0000000e+01   1.9235333e+03   9.1274000e+03
   1.0100000e+01   1.9723333e+03   9.1884000e+03
   1.0200000e+01   1.9686667e+03   9.2021333e+03
   1.0300000e+01   2.0102667e+03   9.1965333e+03
   1.0400000e+01   2.0132000e+03   9.2365333e+03
   1.0500000e+01   1.9932000e+03   9.2288667e+03
   1.0600000e+01   2.0269333e+03   9.2800667e+03
   1.0700000e+01   2.0270000e+03   9.3200000e+03
   1.0800000e+01   2.0188667e+03   9.2932000e+03
   1.0900000e+01   2.0027333e+03   9.2258667e+03
   1.1000000e+01   2.0468667e+03   9.3522667e+03
   1.1100000e+01   2.0291333e+03   9.3480667e+03
   1.1200000e+01   2.0709333e+03   9.3870667e+03
   1.1300000e+01   2.1012000e+03   9.4382667e+03
   1.1400000e+01   2.0683333e+03   9.4268667e+03
   1.1500000e+01   2.0594000e+03   9.4233333e+03
   1.1600000e+01   2.0758000e+03   9.4476000e+03
   1.1700000e+01   2.0938000e+03   9.5393333e+03
   1.1800000e+01   2.0806667e+03   9.5321333e+03
   1.1900000e+01   2.0880000e+03   9.5890000e+03
   1.2000000e+01   2.1307333e+03   9.6227333e+03
   1.2100000e+01   2.1300667e+03   9.6036667e+03
   1.2200000e+01   2.1888667e+03   9.6546000e+03
   1.2300000e+01   2.2144667e+03   9.7304667e+03
   1.2400000e+01   2.2261333e+03   9.7617333e+03
   1.2500000e+01   2.2032000e+03   9.7536667e+03
   1.2600000e+01   2.2544667e+03   9.7510667e+03
   1.2700000e+01   2.2487333e+03   9.7916667e+03
   1.2800000e+01   2.2206000e+03   9.8082000e+03
   1.2900000e+01   2.2648000e+03   9.8363333e+03
   1.3000000e+01   2.2717333e+03   9.8854000e+03
   1.3100000e+01   2.3210667e+03   9.8914000e+03
   1.3200000e+01   2.3322000e+03   9.9214000e+03
   1.3300000e+01   2.3212667e+03   9.9264667e+03
   1.3400000e+01   2.3502667e+03   9.9824667e+03
   1.3500000e+01   2.3619333e+03   9.9798667e+03
   1.3600000e+01   2.3499333e+03   1.0009600e+04
   1.3700000e+01   2.3784000e+03   1.0033067e+04
   1.3800000e+01   2.4032667e+03   1.0065133e+04
   1.3900000e+01   2.4291333e+03   1.0129133e+04
   1.4000000e+01   2.4370667e+03   1.0147667e+04
   1.4100000e+01   2.4262000e+03   1.0193800e+04
   1.4200000e+01   2.4070000e+03   1.0218733e+04
   1.4300000e+01   2.4509333e+03   1.0296667e+04
   1.4400000e+01   2.4869333e+03   1.0312133e+04
   1.4500000e+01   2.5180000e+03   1.0440933e+04
   1.4600000e+01   2.5067333e+03   1.0508333e+04
   1.4700000e+01   2.5098000e+03   1.0544600e+04
   1.4800000e+01   2.4994000e+03   1.0594400e+04
   1.4900000e+01   2.5358667e+03   1.0722600e+04
   1.5000000e+01   2.5262667e+03   1.0777467e+04
   1.5100000e+01   2.5492667e+03   1.0868733e+04
   1.5200000e+01   2.5900667e+03   1.0969733e+04
   1.5300000e+01   2.6009333e+03   1.1056267e+04
   1.5400000e+01   2.6393333e+03   1.1137200e+04
   1.5500000e+01   2.6509333e+03   1.1299133e+04
   1.5600000e+01   2.6650667e+03   1.1387000e+04
   1.5700000e+01   2.6692000e+03   1.1511667e+04
   1.5800000e+01   2.6900000e+03   1.1596133e+04
   1.5900000e+01   2.6642667e+03   1.1689133e+04
   1.6000000e+01   2.7061333e+03   1.1811600e+04
   1.6100000e+01   2.7107333e+03   1.1970467e+04
   1.6200000e+01   2.7362667e+03   1.2089267e+04
   1.6300000e+01   2.7233333e+03   1.2173133e+04
   1.6400000e+01   2.7554667e+03   1.2335667e+04
   1.6500000e+01   2.7700667e+03   1.2463200e+04
   1.6600000e+01   2.7636667e+03   1.2622933e+04
   1.6700000e+01   2.7799333e+03   1.2727333e+04
   1.6800000e+01   2.8093333e+03   1.2953067e+04
   1.6900000e+01   2.8432000e+03   1.3085533e+04
   1.7000000e+01   2.8500667e+03   1.3193000e+04
   1.7100000e+01   2.8440000e+03   1.3294733e+04
   1.7200000e+01   2.8240000e+03   1.3392533e+04
   1.7300000e+01   2.8337333e+03   1.3509933e+04
   1.7400000e+01   2.8328667e+03   1.3626533e+04
   1.7500000e+01   2.8389333e+03   1.3718933e+04
   1.7600000e+01   2.8727333e+03   1.3841333e+04
   1.7700000e+01   2.8749333e+03   1.3990800e+04
   1.7800000e+01   2.9003333e+03   1.4073267e+04
   1.7900000e+01   2.8586667e+03   1.4178400e+04
   1.8000000e+01   2.8803333e+03   1.4298600e+04
   1.8100000e+01   2.9014667e+03   1.4378000e+04
   1.8200000e+01   2.8893333e+03   1.4528133e+04
   1.8300000e+01   2.8785333e+03   1.4629867e+04
   1.8400000e+01   2.9607333e+03   1.4709200e+04
   1.8500000e+01   2.9806667e+03   1.4793000e+04
   1.8600000e+01   2.9776667e+03   1.4936733e+04
   1.8700000e+01   3.0086000e+03   1.5142800e+04
   1.8800000e+01   3.0476667e+03   1.5303400e+04
   1.8900000e+01   3.0228667e+03   1.5448867e+04
   1.9000000e+01   3.0424667e+03   1.5558333e+04
   1.9100000e+01   3.0726667e+03   1.5749733e+04
   1.9200000e+01   3.0982000e+03   1.5917667e+04
   1.9300000e+01   3.0945333e+03   1.6065067e+04
   1.9400000e+01   3.1224667e+03   1.6196333e+04
   1.9500000e+01   3.1222667e+03   1.6357400e+04
   1.9600000e+01   3.1480000e+03   1.6492000e+04
   1.9700000e+01   3.1757333e+03   1.6638933e+04
   1.9800000e+01   3.2073333e+03   1.6787867e+04
   1.9900000e+01   3.2243333e+03   1.6895200e+04
   2.0000000e+01   3.1992667e+03   1.7048400e+04
   2.0100000e+01   3.0375333e+03   1.5816333e+04
   2.0200000e+01   3.0615333e+03   1.5919733e+04
   2.0300000e+01   3.0870000e+03   1.6089800e+04
   2.0400000e+01   3.1292000e+03   1.6236733e+04
   2.0500000e+01   3.1540667e+03   1.6438333e+04
   2.0600000e+01   3.1807333e+03   1.6535800e+04
   2.0700000e+01   3.1912000e+03   1.6675667e+04
   2.0800000e+01   3.1978000e+03   1.6733133e+04
   2.0900000e+01   3.2144000e+03   1.6833600e+04
   2.1000000e+01   3.2089333e+03   1.6872800e+04
   2.1100000e+01   3.2455333e+03   1.6980667e+04
   2.1200000e+01   3.2503333e+03   1.7132533e+04
   2.1300000e+01   3.2529333e+03   1.7305800e+04
   2.1400000e+01   3.2930000e+03   1.7385933e+04
   2.1500000e+01   3.3051333e+03   1.7461400e+04
   2.1600000e+01   3.3300000e+03   1.7589000e+04
   2.1700000e+01   3.3229333e+03   1.7735933e+04
   2.1800000e+01   3.3330000e+03   1.7878800e+04
   2.1900000e+01   3.3329333e+03   1.7950533e+04
   2.2000000e+01   3.3443333e+03   1.8042333e+04
   2.2100000e+01   3.3430000e+03   1.8128933e+04
   2.2200000e+01   3.3438667e+03   1.8247267e+04
   2.2300000e+01   3.3782667e+03   1.8391933e+04
   2.2400000e+01   3.3903333e+03   1.8506400e+04
   2.2500000e+01   3.4022000e+03   1.8635400e+04
   2.2600000e+01   3.4222667e+03   1.8779467e+04
   2.2700000e+01   3.4137333e+03   1.8890600e+04
   2.2800000e+01   3.4286667e+03   1.9027067e+04
   2.2900000e+01   3.4571333e+03   1.9079000e+04
   2.3000000e+01   3.4558000e+03   1.9125467e+04
   2.3100000e+01   3.4505333e+03   1.9192000e+04
   2.3200000e+01   3.4656667e+03   1.9281267e+04
   2.3300000e+01   3.4897333e+03   1.9323467e+04
   2.3400000e+01   3.5186000e+03   1.9467400e+04
   2.3500000e+01   3.5194000e+03   1.9578800e+04
   2.3600000e+01   3.5359333e+03   1.9701067e+04
   2.3700000e+01   3.5580667e+03   1.9761800e+04
   2.3800000e+01   3.5540667e+03   1.9797133e+04
   2.3900000e+01   3.5550000e+03   1.9919133e+04
   2.4000000e+01   3.5648000e+03   1.9957467e+04
   2.4100000e+01   3.5473333e+03   2.0042400e+04
   2.4200000e+01   3.5682667e+03   2.0155467e+04
   2.4300000e+01   3.5721333e+03   2.0334133e+04
   2.4400000e+01   3.5824667e+03   2.0444067e+04
   2.4500000e+01   3.5824667e+03   2.0547600e+04
   2.4600000e+01   3.6038000e+03   2.0649267e+04
   2.4700000e+01   3.5910000e+03   2.0649067e+04
   2.4800000e+01   3.5953333e+03   2.0730933e+04
   2.4900000e+01   3.6138667e+03   2.0738933e+04
   2.5000000e+01   3.6430000e+03   2.0852400e+04
   2.5100000e+01   3.6663333e+03   2.0936133e+04
   2.5200000e+01   3.6668667e+03   2.1079467e+04
   2.5300000e+01   3.6556667e+03   2.1097400e+04
   2.5400000e+01   3.6826667e+03   2.1166800e+04
   2.5500000e+01   3.6944667e+03   2.1182400e+04
   2.5600000e+01   3.7031333e+03   2.1276000e+04
   2.5700000e+01   3.7225333e+03   2.1358800e+04
   2.5800000e+01   3.7508667e+03   2.1497933e+04
   2.5900000e+01   3.7640000e+03   2.1540733e+04
   2.6000000e+01   3.7694667e+03   2.1663800e+04
   2.6100000e+01   3.7915333e+03   2.1707067e+04
   2.6200000e+01   3.8114667e+03   2.1760533e+04
   2.6300000e+01   3.8138000e+03   2.1805600e+04
   2.6400000e+01   3.7896000e+03   2.1824400e+04
   2.6500000e+01   3.8039333e+03   2.1862600e+04
   2.6600000e+01   3.8042000e+03   2.1933133e+04
   2.6700000e+01   3.7973333e+03   2.2026667e+04
   2.6800000e+01   3.8144000e+03   2.2041933e+04
   2.6900000e+01   3.7995333e+03   2.2104000e+04
   2.7000000e+01   3.8338000e+03   2.2212067e+04
   2.7100000e+01   3.8412000e+03   2.2288733e+04
   2.7200000e+01   3.8515333e+03   2.2286600e+04
   2.7300000e+01   3.8741333e+03   2.2404533e+04
   2.7400000e+01   3.8686667e+03   2.2482533e+04
   2.7500000e+01   3.8844000e+03   2.2547067e+04
   2.7600000e+01   3.9104000e+03   2.2644267e+04
   2.7700000e+01   3.8978667e+03   2.2744867e+04
   2.7800000e+01   3.8976000e+03   2.2785133e+04
   2.7900000e+01   3.8859333e+03   2.2883133e+04
   2.8000000e+01   3.8978667e+03   2.2975733e+04
   2.8100000e+01   3.9328000e+03   2.3071933e+04
   2.8200000e+01   3.9462000e+03   2.3094133e+04
   2.8300000e+01   3.9710000e+03   2.3189067e+04
   2.8400000e+01   4.0126000e+03   2.3291067e+04
   2.8500000e+01   3.9998667e+03   2.3331133e+04
   2.8600000e+01   4.0032667e+03   2.3479800e+04
   2.8700000e+01   3.9896667e+03   2.3539600e+04
   2.8800000e+01   3.9998667e+03   2.3553667e+04
   2.8900000e+01   4.0149333e+03   2.3632733e+04
   2.9000000e+01   3.9922000e+03   2.3687933e+04
   2.9100000e+01   3.9752667e+03   2.3796533e+04
   2.9200000e+01   3.9614667e+03   2.3814600e+04
   2.9300000e+01   3.9716000e+03   2.3889667e+04
   2.9400000e+01   3.9884667e+03   2.3966667e+04
   2.9500000e+01   3.9846000e+03   2.4018867e+04
   2.9600000e+01   4.0178667e+03   2.4082000e+04
   2.9700000e+01   4.0156000e+03   2.4104600e+04
   2.9800000e+01   4.0199333e+03   2.4152267e+04
   2.9900000e+01   3.9960667e+03   2.4146200e+04
   3.0000000e+01   3.9720667e+03   2.4137733e+04
   3.0100000e+01   3.9716667e+03   2.4241000e+04
   3.0200000e+01   3.9951333e+03   2.4224267e+04
   3.0300000e+01   4.0121333e+03   2.4340667e+04
   3.0400000e+01   4.0108667e+03   2.4322400e+04
   3.0500000e+01   3.9832667e+03   2.4305533e+04
   3.0600000e+01   3.9957333e+03   2.4361000e+04
   3.0700000e+01   4.0087333e+03   2.4392467e+04
   3.0800000e+01   4.0137333e+03   2.4477933e+04
   3.0900000e+01   4.0388000e+03   2.4465333e+04
   3.1000000e+01   4.0391333e+03   2.4525667e+04
   3.1100000e+01   4.0524667e+03   2.4524933e+04
   3.1200000e+01   4.0307333e+03   2.4555067e+04
   3.1300000e+01   4.0265333e+03   2.4539000e+04
   3.1400000e+01   4.0470000e+03   2.4610733e+04
   3.1500000e+01   4.0517333e+03   2.4652000e+04
   3.1600000e+01   4.0554667e+03   2.4772467e+04
   3.1700000e+01   4.0401333e+03   2.4746867e+04
   3.1800000e+01   4.0432000e+03   2.4742600e+04
   3.1900000e+01   4.0431333e+03   2.4841933e+04
   3.2000000e+01   4.0440667e+03   2.4925133e+04
   3.2100000e+01   4.0564000e+03   2.4926133e+04
   3.2200000e+01   4.0701333e+03   2.5048400e+04
   3.2300000e+01   4.0701333e+03   2.4982600e+04
   3.2400000e+01   4.0635333e+03   2.4982733e+04
   3.2500000e+01   4.0774667e+03   2.5017000e+04
   3.2600000e+01   4.0853333e+03   2.5091400e+04
   3.2700000e+01   4.1467333e+03   2.5170800e+04
   3.2800000e+01   4.1558667e+03   2.5252733e+04
   3.2900000e+01   4.1568000e+03   2.5254533e+04
   3.3000000e+01   4.1374000e+03   2.5298200e+04
   3.3100000e+01   4.1542667e+03   2.5366067e+04
   3.3200000e+01   4.1721333e+03   2.5452667e+04
   3.3300000e+01   4.1721333e+03   2.5496667e+04
   3.3400000e+01   4.1825333e+03   2.5566533e+04
   3.3500000e+01   4.2036667e+03   2.5667667e+04
   3.3600000e+01   4.2150667e+03   2.5716733e+04
   3.3700000e+01   4.2122000e+03   2.5716267e+04
   3.3800000e+01   4.2733333e+03   2.5905000e+04
   3.3900000e+01   4.2742000e+03   2.5976733e+04
   3.4000000e+01   4.2570667e+03   2.6022933e+04
   3.4100000e+01   4.2667333e+03   2.6062200e+04
   3.4200000e+01   4.2890000e+03   2.6086667e+04
   3.4300000e+01   4.2721333e+03   2.6113467e+04
   3.4400000e+01   4.2852667e+03   2.6188200e+04
   3.4500000e+01   4.2477333e+03   2.6133000e+04
   3.4600000e+01   4.2669333e+03   2.6204333e+04
   3.4700000e+01   4.2838000e+03   2.6220400e+04
   3.4800000e+01   4.2956000e+03   2.6279000e+04
   3.4900000e+01   4.2735333e+03   2.6290200e+04
   3.5000000e+01   4.2890000e+03   2.6425267e+04
   3.5100000e+01   4.2978667e+03   2.6453533e+04
   3.5200000e+01   4.3144667e+03   2.6467800e+04
   3.5300000e+01   4.3230000e+03   2.6565067e+04
   3.5400000e+01   4.3263333e+03   2.6583333e+04
   3.5500000e+01   4.3220667e+03   2.6672000e+04
   3.5600000e+01   4.3278667e+03   2.6762400e+04
   3.5700000e+01   4.3496000e+03   2.6818400e+04
   3.5800000e+01   4.3481333e+03   2.6851200e+04
   3.5900000e+01   4.3599333e+03   2.6915733e+04
   3.6000000e+01   4.3721333e+03   2.6968600e+04
   3.6100000e+01   4.3796667e+03   2.6964867e+04
   3.6200000e+01   4.3617333e+03   2.6991933e+04
   3.6300000e+01   4.3450000e+03   2.6967200e+04
   3.6400000e+01   4.3721333e+03   2.6971933e+04
   3.6500000e+01   4.3684000e+03   2.6983200e+04
   3.6600000e+01   4.3821333e+03   2.6966533e+04
   3.6700000e+01   4.3638667e+03   2.6886467e+04
   3.6800000e+01   4.3915333e+03   2.7057067e+04
   3.6900000e+01   4.3613333e+03   2.7133733e+04
   3.7000000e+01   4.3555333e+03   2.7177533e+04
   3.7100000e+01   4.3602000e+03   2.7095133e+04
   3.7200000e+01   4.3564667e+03   2.7138667e+04
   3.7300000e+01   4.3584667e+03   2.7179933e+04
   3.7400000e+01   4.3266667e+03   2.7222267e+04
   3.7500000e+01   4.3564667e+03   2.7270133e+04
   3.7600000e+01   4.3752000e+03   2.7354467e+04
   3.7700000e+01   4.3736000e+03   2.7395000e+04
   3.7800000e+01   4.3616667e+03   2.7434067e+04
   3.7900000e+01   4.3861333e+03   2.7488533e+04
   3.8000000e+01   4.4008000e+03   2.7501267e+04
   3.8100000e+01   4.4339333e+03   2.7469867e+04
   3.8200000e+01   4.4408667e+03   2.7519533e+04
   3.8300000e+01   4.4558000e+03   2.7562400e+04
   3.8400000e+01   4.4424667e+03   2.7612867e+04
   3.8500000e+01   4.4752000e+03   2.7697667e+04
   3.8600000e+01   4.4723333e+03   2.7733533e+04
   3.8700000e+01   4.4705333e+03   2.7792667e+04
   3.8800000e+01   4.4674667e+03   2.7874267e+04
   3.8900000e+01   4.4645333e+03   2.7983133e+04
   3.9000000e+01   4.4734667e+03   2.8072667e+04
   3.9100000e+01   4.4840000e+03   2.8126333e+04
   3.9200000e+01   4.4903333e+03   2.8159200e+04
   3.9300000e+01   4.4798667e+03   2.8241000e+04
   3.9400000e+01   4.4964000e+03   2.8253600e+04
   3.9500000e+01   4.5372000e+03   2.8349733e+04
   3.9600000e+01   4.5430667e+03   2.8424533e+04
   3.9700000e+01   4.5656000e+03   2.8535200e+04
   3.9800000e+01   4.5758667e+03   2.8486533e+04
   3.9900000e+01   4.5942000e+03   2.8555200e+04
   4.0000000e+01   4.5938000e+03   2.8616733e+04
   4.0100000e+01   4.6012667e+03   2.8726600e+04
   4.0200000e+01   4.6342000e+03   2.8822400e+04
   4.0300000e+01   4.6091333e+03   2.8861467e+04
   4.0400000e+01   4.6248000e+03   2.8963867e+04
   4.0500000e+01   4.6146667e+03   2.9035267e+04
   4.0600000e+01   4.6404667e+03   2.9122533e+04
   4.0700000e+01   4.6370000e+03   2.9122867e+04
   4.0800000e+01   4.6724667e+03   2.9226733e+04
   4.0900000e+01   4.6804667e+03   2.9235267e+04
   4.1000000e+01   4.6956667e+03   2.9352867e+04
   4.1100000e+01   4.6704000e+03   2.9392000e+04
   4.1200000e+01   4.6831333e+03   2.9414533e+04
   4.1300000e+01   4.6904000e+03   2.9482533e+04
   4.1400000e+01   4.6850000e+03   2.9476733e+04
   4.1500000e+01   4.7279333e+03   2.9534267e+04
   4.1600000e+01   4.7373333e+03   2.9592667e+04
   4.1700000e+01   4.7613333e+03   2.9656600e+04
   4.1800000e+01   4.7350000e+03   2.9641600e+04
   4.1900000e+01   4.7592000e+03   2.9751000e+04
   4.2000000e+01   4.7653333e+03   2.9730467e+04
   4.2100000e+01   4.7634667e+03   2.9771800e+04
   4.2200000e+01   4.7580667e+03   2.9841467e+04
   4.2300000e+01   4.7462667e+03   2.9875267e+04
   4.2400000e+01   4.7766000e+03   2.9942733e+04
   4.2500000e+01   4.7650000e+03   3.0011800e+04
   4.2600000e+01   4.7738000e+03   3.0055200e+04
   4.2700000e+01   4.7929333e+03   3.0143267e+04
   4.2800000e+01   4.8152667e+03   3.0282667e+04
   4.2900000e+01   4.8565333e+03   3.0334667e+04
   4.3000000e+01   4.8704000e+03   3.0408533e+04
   4.3100000e+01   4.8415333e+03   3.0422000e+04
   4.3200000e+01   4.8540667e+03   3.0552400e+04
   4.3300000e+01   4.8682000e+03   3.0513400e+04
   4.3400000e+01   4.8765333e+03   3.0541600e+04
   4.3500000e+01   4.8751333e+03   3.0570533e+04
   4.3600000e+01   4.8807333e+03   3.0633000e+04
   4.3700000e+01   4.9211333e+03   3.0717800e+04
   4.3800000e+01   4.8844000e+03   3.0779333e+04
   4.3900000e+01   4.9100667e+03   3.0879333e+04
   4.4000000e+01   4.9231333e+03   3.0915600e+04
   4.4100000e+01   4.9136000e+03   3.0966133e+04
   4.4200000e+01   4.9483333e+03   3.1056267e+04
   4.4300000e+01   4.9205333e+03   3.1057467e+04
   4.4400000e+01   4.9335333e+03   3.1107867e+04
   4.4500000e+01   4.9012000e+03   3.1172333e+04
   4.4600000e+01   4.9327333e+03   3.1147200e+04
   4.4700000e+01   4.9313333e+03   3.1247533e+04
   4.4800000e+01   4.9254667e+03   3.1221467e+04
   4.4900000e+01   4.9356667e+03   3.1352467e+04
   4.5000000e+01   4.9379333e+03   3.1379267e+04
   4.5100000e+01   4.9395333e+03   3.1471533e+04
   4.5200000e+01   4.9380667e+03   3.1507333e+04
   4.5300000e+01   4.9372667e+03   3.1563867e+04
   4.5400000e+01   4.9516667e+03   3.1598933e+04
   4.5500000e+01   4.9629333e+03   3.1656800e+04
   4.5600000e+01   4.9971333e+03   3.1673600e+04
   4.5700000e+01   4.9848000e+03   3.1669000e+04
   4.5800000e+01   5.0131333e+03   3.1775400e+04
   4.5900000e+01   5.0206000e+03   3.1882400e+04
   4.6000000e+01   5.0042667e+03   3.1858667e+04
   4.6100000e+01   4.9960667e+03   3.1906000e+04
   4.6200000e+01   5.0120667e+03   3.1958133e+04
   4.6300000e+01   5.0018667e+03   3.2063933e+04
   4.6400000e+01   5.0260000e+03   3.2113867e+04
   4.6500000e+01   5.0080667e+03   3.2108800e+04
   4.6600000e+01   5.0220000e+03   3.2126067e+04
   4.6700000e+01   5.0092667e+03   3.2186533e+04
   4.6800000e+01   5.0039333e+03   3.2161333e+04
   4.6900000e+01   5.0306000e+03   3.2192200e+04
   4.7000000e+01   5.0252667e+03   3.2299667e+04
   4.7100000e+01   5.0401333e+03   3.2287267e+04
   4.7200000e+01   5.0418667e+03   3.2297000e+04
   4.7300000e+01   5.0278667e+03   3.2359267e+04
   4.7400000e+01   5.0059333e+03   3.2358133e+04
   4.7500000e+01   5.0138000e+03   3.2410200e+04
   4.7600000e+01   5.0176667e+03   3.2397067e+04
   4.7700000e+01   5.0237333e+03   3.2404000e+04
   4.7800000e+01   5.0272000e+03   3.2436533e+04
   4.7900000e+01   5.0170000e+03   3.2440467e+04
   4.8000000e+01   5.0175333e+03   3.2437533e+04
   4.8100000e+01   5.0300667e+03   3.2517467e+04
   4.8200000e+01   5.0530000e+03   3.2536933e+04
   4.8300000e+01   5.0522000e+03   3.2567400e+04
   4.8400000e+01   5.0763333e+03   3.2687867e+04
   4.8500000e+01   5.0748000e+03   3.2741533e+04
   4.8600000e+01   5.0725333e+03   3.2692467e+04
   4.8700000e+01   5.0974000e+03   3.2765467e+04
   4.8800000e+01   5.1209333e+03   3.2797000e+04
   4.8900000e+01   5.1118000e+03   3.2858333e+04
   4.9000000e+01   5.1129333e+03   3.2915667e+04
   4.9100000e+01   5.1099333e+03   3.2952733e+04
   4.9200000e+01   5.0986000e+03   3.2968533e+04
   4.9300000e+01   5.0812000e+03   3.3005533e+04
   4.9400000e+01   5.0891333e+03   3.3035600e+04
   4.9500000e+01   5.0748667e+03   3.2968400e+04
   4.9600000e+01   5.0904667e+03   3.3002933e+04
   4.9700000e+01   5.0830000e+03   3.2994533e+04
