#   time            Cubic	   Hexagonal 
   8.7000000e+00   4.2200000e+02   1.9392000e+03
   8.8000000e+00   4.2340000e+02   1.9298667e+03
   8.9000000e+00   4.4346667e+02   1.9354667e+03
   9.0000000e+00   4.3940000e+02   1.9061333e+03
   9.1000000e+00   4.4980000e+02   1.8924667e+03
   9.2000000e+00   4.4700000e+02   1.8634667e+03
   9.3000000e+00   4.4186667e+02   1.9145333e+03
   9.4000000e+00   4.2000000e+02   1.8837333e+03
   9.5000000e+00   4.1686667e+02   1.9006000e+03
   9.6000000e+00   4.4880000e+02   1.9061333e+03
   9.7000000e+00   4.3653333e+02   1.9050000e+03
   9.8000000e+00   4.1906667e+02   1.9147333e+03
   9.9000000e+00   4.4126667e+02   1.9202000e+03
   1.0000000e+01   4.4360000e+02   1.9260667e+03
   1.0100000e+01   4.3566667e+02   1.8819333e+03
   1.0200000e+01   4.2200000e+02   1.8577333e+03
   1.0300000e+01   4.3173333e+02   1.8523333e+03
   1.0400000e+01   4.0213333e+02   1.8713333e+03
   1.0500000e+01   4.1293333e+02   1.9240000e+03
   1.0600000e+01   4.1073333e+02   1.8648667e+03
   1.0700000e+01   4.0333333e+02   1.9074000e+03
   1.0800000e+01   3.9726667e+02   1.8512000e+03
   1.0900000e+01   3.9366667e+02   1.9537333e+03
   1.1000000e+01   3.9346667e+02   1.9252667e+03
   1.1100000e+01   3.8013333e+02   1.9171333e+03
   1.1200000e+01   3.8933333e+02   1.9194000e+03
   1.1300000e+01   4.0586667e+02   1.9015333e+03
   1.1400000e+01   4.1346667e+02   1.9280000e+03
   1.1500000e+01   3.9266667e+02   1.8838000e+03
   1.1600000e+01   4.1233333e+02   1.9716667e+03
   1.1700000e+01   4.3486667e+02   1.9682667e+03
   1.1800000e+01   4.2460000e+02   2.0022667e+03
   1.1900000e+01   4.4353333e+02   1.9901333e+03
   1.2000000e+01   3.9166667e+02   1.9116667e+03
   1.2100000e+01   3.7866667e+02   1.9092000e+03
   1.2200000e+01   3.9780000e+02   1.8752000e+03
   1.2300000e+01   3.8233333e+02   1.9175333e+03
   1.2400000e+01   3.9686667e+02   1.9287333e+03
   1.2500000e+01   4.1460000e+02   1.9118000e+03
   1.2600000e+01   3.8500000e+02   1.9120667e+03
   1.2700000e+01   4.0700000e+02   1.9581333e+03
   1.2800000e+01   4.2593333e+02   1.9599333e+03
   1.2900000e+01   4.4940000e+02   1.9705333e+03
   1.3000000e+01   4.2020000e+02   1.9538000e+03
   1.3100000e+01   4.4033333e+02   2.0061333e+03
   1.3200000e+01   4.1533333e+02   1.8917333e+03
   1.3300000e+01   4.4273333e+02   1.9100667e+03
   1.3400000e+01   4.2520000e+02   1.9118000e+03
   1.3500000e+01   3.9780000e+02   1.8771333e+03
   1.3600000e+01   4.1386667e+02   1.8674667e+03
   1.3700000e+01   4.1586667e+02   1.8868000e+03
   1.3800000e+01   4.3226667e+02   1.9380000e+03
   1.3900000e+01   4.0306667e+02   1.9151333e+03
   1.4000000e+01   4.2926667e+02   1.9648000e+03
   1.4100000e+01   4.3766667e+02   1.9522667e+03
   1.4200000e+01   4.2406667e+02   1.9302667e+03
   1.4300000e+01   4.1193333e+02   1.8496000e+03
   1.4400000e+01   4.1820000e+02   1.8436000e+03
   1.4500000e+01   4.4286667e+02   1.8726000e+03
   1.4600000e+01   4.4620000e+02   1.8488000e+03
   1.4700000e+01   4.2966667e+02   1.8864000e+03
   1.4800000e+01   4.3620000e+02   1.9336000e+03
   1.4900000e+01   4.3213333e+02   1.9401333e+03
   1.5000000e+01   4.2773333e+02   1.8874667e+03
   1.5100000e+01   3.9886667e+02   1.8926667e+03
   1.5200000e+01   4.1580000e+02   1.9249333e+03
   1.5300000e+01   4.2733333e+02   1.9063333e+03
   1.5400000e+01   4.5326667e+02   1.9218000e+03
   1.5500000e+01   4.2980000e+02   1.8391333e+03
   1.5600000e+01   4.3966667e+02   1.9232667e+03
   1.5700000e+01   4.4160000e+02   1.9105333e+03
   1.5800000e+01   4.4346667e+02   1.9648000e+03
   1.5900000e+01   4.3753333e+02   1.9333333e+03
   1.6000000e+01   4.4453333e+02   1.9563333e+03
   1.6100000e+01   4.3366667e+02   1.9542000e+03
   1.6200000e+01   4.4300000e+02   1.9294000e+03
   1.6300000e+01   4.2620000e+02   1.8996667e+03
   1.6400000e+01   4.5306667e+02   1.9033333e+03
   1.6500000e+01   4.7693333e+02   1.9391333e+03
   1.6600000e+01   4.7166667e+02   1.9531333e+03
   1.6700000e+01   4.9986667e+02   1.9954000e+03
   1.6800000e+01   4.8606667e+02   1.9686667e+03
   1.6900000e+01   4.7860000e+02   1.9635333e+03
   1.7000000e+01   4.8120000e+02   1.9909333e+03
   1.7100000e+01   4.6206667e+02   1.9078000e+03
   1.7200000e+01   4.6706667e+02   1.9286667e+03
   1.7300000e+01   4.7273333e+02   1.9648000e+03
   1.7400000e+01   4.8353333e+02   1.9877333e+03
   1.7500000e+01   4.5920000e+02   1.9338667e+03
   1.7600000e+01   4.6446667e+02   1.9072667e+03
   1.7700000e+01   4.4753333e+02   1.9344667e+03
   1.7800000e+01   4.2113333e+02   1.8746000e+03
   1.7900000e+01   4.4020000e+02   1.8768000e+03
   1.8000000e+01   4.2706667e+02   1.9127333e+03
   1.8100000e+01   4.1840000e+02   1.8996667e+03
   1.8200000e+01   4.1333333e+02   1.9037333e+03
   1.8300000e+01   4.3113333e+02   1.9938667e+03
   1.8400000e+01   4.5973333e+02   1.9698667e+03
   1.8500000e+01   4.5386667e+02   1.9592000e+03
   1.8600000e+01   4.4113333e+02   1.9794000e+03
   1.8700000e+01   4.3486667e+02   1.9534000e+03
   1.8800000e+01   4.5140000e+02   1.9463333e+03
   1.8900000e+01   4.5633333e+02   1.9676000e+03
   1.9000000e+01   4.5833333e+02   1.9305333e+03
   1.9100000e+01   4.6880000e+02   1.9814667e+03
   1.9200000e+01   4.3713333e+02   1.9699333e+03
   1.9300000e+01   4.1713333e+02   1.8967333e+03
   1.9400000e+01   4.1633333e+02   1.9216667e+03
   1.9500000e+01   4.2066667e+02   1.9092667e+03
   1.9600000e+01   4.0200000e+02   1.9656000e+03
   1.9700000e+01   4.0873333e+02   1.8958000e+03
   1.9800000e+01   4.1753333e+02   1.9726000e+03
   1.9900000e+01   4.0926667e+02   2.0196667e+03
   2.0000000e+01   4.0166667e+02   1.9387333e+03
   2.0100000e+01   4.2273333e+02   1.9156000e+03
   2.0200000e+01   4.3413333e+02   1.9444000e+03
   2.0300000e+01   4.4740000e+02   1.9816000e+03
   2.0400000e+01   4.4706667e+02   1.9578000e+03
   2.0500000e+01   4.6433333e+02   2.0210000e+03
   2.0600000e+01   4.6806667e+02   1.9676000e+03
   2.0700000e+01   4.5286667e+02   1.9713333e+03
   2.0800000e+01   4.5620000e+02   1.9796667e+03
   2.0900000e+01   4.3373333e+02   1.9742667e+03
   2.1000000e+01   4.2580000e+02   2.0194000e+03
   2.1100000e+01   4.4380000e+02   1.9758000e+03
   2.1200000e+01   4.3660000e+02   1.9980667e+03
   2.1300000e+01   4.5500000e+02   2.0403333e+03
   2.1400000e+01   4.7226667e+02   1.9662000e+03
   2.1500000e+01   4.7066667e+02   1.9591333e+03
   2.1600000e+01   4.6140000e+02   1.9506000e+03
   2.1700000e+01   4.5433333e+02   1.9547333e+03
   2.1800000e+01   4.5500000e+02   1.9504000e+03
   2.1900000e+01   4.7153333e+02   1.9412000e+03
   2.2000000e+01   4.7620000e+02   1.9549333e+03
   2.2100000e+01   4.7500000e+02   2.0052667e+03
   2.2200000e+01   4.5580000e+02   1.9834667e+03
   2.2300000e+01   4.4073333e+02   1.9816667e+03
   2.2400000e+01   4.3493333e+02   2.0005333e+03
   2.2500000e+01   4.2966667e+02   2.0061333e+03
   2.2600000e+01   4.3193333e+02   1.9916000e+03
   2.2700000e+01   4.2946667e+02   1.9377333e+03
   2.2800000e+01   4.1673333e+02   1.9918667e+03
   2.2900000e+01   4.1880000e+02   1.9846667e+03
   2.3000000e+01   3.8646667e+02   1.9436000e+03
   2.3100000e+01   3.4233333e+02   1.8941333e+03
   2.3200000e+01   3.5506667e+02   1.9195333e+03
   2.3300000e+01   3.7733333e+02   1.9293333e+03
   2.3400000e+01   3.8993333e+02   1.9346667e+03
   2.3500000e+01   3.9786667e+02   1.9678667e+03
   2.3600000e+01   3.8280000e+02   1.9428667e+03
   2.3700000e+01   4.0506667e+02   1.9203333e+03
   2.3800000e+01   3.8933333e+02   1.9342000e+03
   2.3900000e+01   4.0713333e+02   1.9689333e+03
   2.4000000e+01   3.9820000e+02   1.9532667e+03
   2.4100000e+01   4.1326667e+02   1.9288000e+03
   2.4200000e+01   4.2186667e+02   1.8862667e+03
   2.4300000e+01   4.0226667e+02   1.9320667e+03
   2.4400000e+01   3.9966667e+02   1.8366667e+03
   2.4500000e+01   3.9540000e+02   1.9368667e+03
   2.4600000e+01   4.1920000e+02   1.9226000e+03
   2.4700000e+01   3.8813333e+02   1.8470000e+03
   2.4800000e+01   4.0493333e+02   1.8719333e+03
   2.4900000e+01   3.9766667e+02   1.9223333e+03
   2.5000000e+01   4.1760000e+02   1.9294000e+03
   2.5100000e+01   3.9880000e+02   1.9795333e+03
   2.5200000e+01   4.1113333e+02   1.9241333e+03
   2.5300000e+01   3.9313333e+02   1.9686000e+03
   2.5400000e+01   3.9880000e+02   2.0378000e+03
   2.5500000e+01   3.8893333e+02   1.9869333e+03
   2.5600000e+01   3.7540000e+02   1.9423333e+03
   2.5700000e+01   3.7293333e+02   1.9544667e+03
   2.5800000e+01   3.7946667e+02   1.8970667e+03
   2.5900000e+01   3.5653333e+02   1.9607333e+03
   2.6000000e+01   3.6366667e+02   1.9306667e+03
   2.6100000e+01   3.6686667e+02   1.8886000e+03
   2.6200000e+01   3.7853333e+02   1.9269333e+03
   2.6300000e+01   3.9086667e+02   1.9291333e+03
   2.6400000e+01   3.7093333e+02   1.8758000e+03
   2.6500000e+01   3.9980000e+02   1.9247333e+03
   2.6600000e+01   4.0813333e+02   2.0170667e+03
   2.6700000e+01   4.1173333e+02   1.9719333e+03
   2.6800000e+01   4.2460000e+02   1.9715333e+03
   2.6900000e+01   4.3086667e+02   1.9941333e+03
   2.7000000e+01   4.6640000e+02   1.9422000e+03
   2.7100000e+01   4.4966667e+02   1.9585333e+03
   2.7200000e+01   4.4326667e+02   1.9135333e+03
   2.7300000e+01   4.3680000e+02   1.9678667e+03
   2.7400000e+01   4.1706667e+02   1.9690667e+03
   2.7500000e+01   4.3066667e+02   2.0090000e+03
   2.7600000e+01   4.0920000e+02   2.0061333e+03
   2.7700000e+01   4.3826667e+02   2.0504000e+03
   2.7800000e+01   4.4340000e+02   2.0553333e+03
   2.7900000e+01   4.3526667e+02   2.0096667e+03
   2.8000000e+01   4.5106667e+02   2.0056667e+03
   2.8100000e+01   4.3653333e+02   1.9864000e+03
   2.8200000e+01   4.1920000e+02   1.9342667e+03
   2.8300000e+01   4.3026667e+02   1.9349333e+03
   2.8400000e+01   4.4453333e+02   1.9608000e+03
   2.8500000e+01   4.7453333e+02   1.9777333e+03
   2.8600000e+01   4.5706667e+02   1.9171333e+03
   2.8700000e+01   4.5966667e+02   1.9452667e+03
   2.8800000e+01   4.5980000e+02   1.9422667e+03
   2.8900000e+01   4.4320000e+02   1.9588667e+03
   2.9000000e+01   4.2533333e+02   1.9235333e+03
   2.9100000e+01   4.0000000e+02   1.9180000e+03
   2.9200000e+01   3.9733333e+02   1.9505333e+03
   2.9300000e+01   4.0786667e+02   2.0037333e+03
   2.9400000e+01   4.2086667e+02   1.9988667e+03
   2.9500000e+01   4.3973333e+02   2.0317333e+03
   2.9600000e+01   4.1666667e+02   2.0015333e+03
   2.9700000e+01   4.2206667e+02   1.9955333e+03
   2.9800000e+01   4.2646667e+02   1.9811333e+03
   2.9900000e+01   4.1453333e+02   1.9460667e+03
   3.0000000e+01   4.1420000e+02   1.9925333e+03
   3.0100000e+01   4.4013333e+02   2.0302000e+03
   3.0200000e+01   4.2006667e+02   2.0184000e+03
   3.0300000e+01   4.1426667e+02   1.9634000e+03
   3.0400000e+01   4.0280000e+02   1.9883333e+03
   3.0500000e+01   3.9473333e+02   1.9248667e+03
   3.0600000e+01   4.2306667e+02   1.9394667e+03
   3.0700000e+01   4.2513333e+02   2.0398667e+03
   3.0800000e+01   4.3526667e+02   2.0344667e+03
   3.0900000e+01   4.0373333e+02   1.9804667e+03
   3.1000000e+01   4.1720000e+02   1.9829333e+03
   3.1100000e+01   4.0953333e+02   1.9916000e+03
   3.1200000e+01   4.1633333e+02   1.9777333e+03
   3.1300000e+01   4.3020000e+02   1.9670000e+03
   3.1400000e+01   4.1833333e+02   1.9924000e+03
   3.1500000e+01   3.8646667e+02   1.9682000e+03
   3.1600000e+01   3.8886667e+02   1.9333333e+03
   3.1700000e+01   3.8920000e+02   2.0146000e+03
   3.1800000e+01   3.9073333e+02   1.9408000e+03
   3.1900000e+01   3.7653333e+02   1.8944000e+03
   3.2000000e+01   3.9226667e+02   1.9733333e+03
   3.2100000e+01   3.8386667e+02   1.9460667e+03
   3.2200000e+01   3.9973333e+02   1.9279333e+03
   3.2300000e+01   4.1433333e+02   1.9441333e+03
   3.2400000e+01   3.9886667e+02   1.9134000e+03
   3.2500000e+01   4.2526667e+02   1.9266000e+03
   3.2600000e+01   4.0060000e+02   1.8846000e+03
   3.2700000e+01   4.1400000e+02   1.9218000e+03
   3.2800000e+01   4.2380000e+02   1.8958000e+03
   3.2900000e+01   4.2806667e+02   1.9408000e+03
   3.3000000e+01   4.4020000e+02   1.8851333e+03
   3.3100000e+01   4.5380000e+02   1.9432000e+03
   3.3200000e+01   4.3853333e+02   1.9396667e+03
   3.3300000e+01   4.4833333e+02   1.9262667e+03
   3.3400000e+01   4.4086667e+02   1.9343333e+03
   3.3500000e+01   4.5106667e+02   1.9298000e+03
   3.3600000e+01   4.6626667e+02   1.9746000e+03
   3.3700000e+01   4.5520000e+02   1.9872667e+03
   3.3800000e+01   4.2573333e+02   1.9660667e+03
   3.3900000e+01   4.1893333e+02   1.9406667e+03
   3.4000000e+01   3.9346667e+02   1.8942000e+03
   3.4100000e+01   4.1100000e+02   1.8849333e+03
   3.4200000e+01   3.9560000e+02   1.9146000e+03
   3.4300000e+01   4.0706667e+02   1.9742000e+03
   3.4400000e+01   3.7606667e+02   1.9308667e+03
   3.4500000e+01   3.5853333e+02   1.8282667e+03
   3.4600000e+01   3.6380000e+02   1.8090667e+03
   3.4700000e+01   3.8520000e+02   1.8230000e+03
   3.4800000e+01   3.9133333e+02   1.8476667e+03
   3.4900000e+01   3.6106667e+02   1.7884667e+03
   3.5000000e+01   3.6500000e+02   1.8382667e+03
   3.5100000e+01   3.4373333e+02   1.8098667e+03
   3.5200000e+01   3.4893333e+02   1.8029333e+03
   3.5300000e+01   3.5120000e+02   1.8429333e+03
   3.5400000e+01   3.4646667e+02   1.8386667e+03
   3.5500000e+01   3.8073333e+02   1.8416667e+03
   3.5600000e+01   3.5333333e+02   1.8588000e+03
   3.5700000e+01   3.7126667e+02   1.9727333e+03
   3.5800000e+01   3.8993333e+02   2.0056667e+03
   3.5900000e+01   3.7913333e+02   1.9803333e+03
   3.6000000e+01   3.6546667e+02   1.9354000e+03
   3.6100000e+01   3.7173333e+02   1.9445333e+03
   3.6200000e+01   4.2366667e+02   1.9333333e+03
   3.6300000e+01   4.0126667e+02   1.9091333e+03
   3.6400000e+01   3.7673333e+02   1.8938000e+03
   3.6500000e+01   3.7933333e+02   1.8708667e+03
   3.6600000e+01   3.9573333e+02   1.9205333e+03
   3.6700000e+01   3.8753333e+02   1.9369333e+03
   3.6800000e+01   4.0473333e+02   1.9846000e+03
   3.6900000e+01   3.9806667e+02   1.9801333e+03
   3.7000000e+01   4.1300000e+02   1.9404667e+03
   3.7100000e+01   4.0626667e+02   1.8898000e+03
   3.7200000e+01   4.0380000e+02   1.9980667e+03
   3.7300000e+01   4.1513333e+02   1.9808667e+03
   3.7400000e+01   4.0366667e+02   1.9420000e+03
   3.7500000e+01   4.0833333e+02   1.9451333e+03
   3.7600000e+01   4.3333333e+02   1.9940667e+03
   3.7700000e+01   4.2853333e+02   1.9491333e+03
   3.7800000e+01   4.6893333e+02   2.0259333e+03
   3.7900000e+01   4.5980000e+02   1.9443333e+03
   3.8000000e+01   4.6280000e+02   1.9464000e+03
   3.8100000e+01   4.6886667e+02   2.0086667e+03
   3.8200000e+01   4.7960000e+02   2.0488667e+03
   3.8300000e+01   4.8626667e+02   2.0142000e+03
   3.8400000e+01   5.1166667e+02   2.0470000e+03
   3.8500000e+01   4.8913333e+02   2.0193333e+03
   3.8600000e+01   5.0446667e+02   1.9962667e+03
   3.8700000e+01   5.1126667e+02   2.0866000e+03
   3.8800000e+01   4.6013333e+02   1.9670000e+03
   3.8900000e+01   4.5106667e+02   1.9816667e+03
   3.9000000e+01   4.4226667e+02   1.9679333e+03
   3.9100000e+01   4.4733333e+02   1.9610000e+03
   3.9200000e+01   4.6386667e+02   1.8751333e+03
   3.9300000e+01   4.7153333e+02   1.9435333e+03
   3.9400000e+01   4.5846667e+02   1.9208667e+03
   3.9500000e+01   4.7673333e+02   1.9328667e+03
   3.9600000e+01   4.8560000e+02   1.9706000e+03
   3.9700000e+01   4.9873333e+02   2.0046667e+03
   3.9800000e+01   4.8273333e+02   2.0016667e+03
   3.9900000e+01   5.0853333e+02   2.0437333e+03
   4.0000000e+01   5.1313333e+02   2.0278667e+03
