#   time            Cubic	   Hexagonal 
   7.2000000e+00   6.0088667e+03   3.4089333e+03
   7.3000000e+00   6.1090000e+03   3.5502667e+03
   7.4000000e+00   6.2856667e+03   3.5917333e+03
   7.5000000e+00   6.4574667e+03   3.6407333e+03
   7.6000000e+00   6.6704000e+03   3.7042000e+03
   7.7000000e+00   6.8458000e+03   3.7376000e+03
   7.8000000e+00   6.9843333e+03   3.7524667e+03
   7.9000000e+00   7.1092000e+03   3.8036000e+03
   8.0000000e+00   7.3145333e+03   3.8443333e+03
   8.1000000e+00   7.4631333e+03   3.8438667e+03
   8.2000000e+00   7.5957333e+03   3.8998000e+03
   8.3000000e+00   7.7356667e+03   3.9335333e+03
   8.4000000e+00   7.8570667e+03   3.9460667e+03
   8.5000000e+00   8.0054000e+03   3.9232000e+03
   8.6000000e+00   8.0956000e+03   3.9556667e+03
   8.7000000e+00   8.2110667e+03   3.9634000e+03
   8.8000000e+00   8.2159333e+03   3.9715333e+03
   8.9000000e+00   8.2790000e+03   4.0138667e+03
   9.0000000e+00   8.2929333e+03   3.9966667e+03
   9.1000000e+00   8.4155333e+03   4.0121333e+03
   9.2000000e+00   8.4410667e+03   4.0444000e+03
   9.3000000e+00   8.4674667e+03   4.0575333e+03
   9.4000000e+00   8.4988667e+03   4.0157333e+03
   9.5000000e+00   8.5061333e+03   4.0151333e+03
   9.6000000e+00   8.5778000e+03   4.0079333e+03
   9.7000000e+00   8.5744667e+03   4.0191333e+03
   9.8000000e+00   8.6005333e+03   4.0414667e+03
   9.9000000e+00   8.6446000e+03   4.0982667e+03
   1.0000000e+01   8.7006000e+03   4.1403333e+03
   1.0100000e+01   8.7391333e+03   4.1769333e+03
   1.0200000e+01   8.7914667e+03   4.2092667e+03
   1.0300000e+01   8.8172000e+03   4.2239333e+03
   1.0400000e+01   8.8182667e+03   4.1980667e+03
   1.0500000e+01   8.8632000e+03   4.2309333e+03
   1.0600000e+01   8.9410000e+03   4.2778667e+03
   1.0700000e+01   9.0544667e+03   4.2959333e+03
   1.0800000e+01   9.0347333e+03   4.3069333e+03
   1.0900000e+01   9.0826667e+03   4.3316000e+03
   1.1000000e+01   9.0887333e+03   4.3171333e+03
   1.1100000e+01   9.1749333e+03   4.3460000e+03
   1.1200000e+01   9.2156000e+03   4.3555333e+03
   1.1300000e+01   9.3108000e+03   4.4075333e+03
   1.1400000e+01   9.3456000e+03   4.4453333e+03
   1.1500000e+01   9.3344000e+03   4.4548667e+03
   1.1600000e+01   9.3737333e+03   4.4324667e+03
   1.1700000e+01   9.4198000e+03   4.4514000e+03
   1.1800000e+01   9.4192667e+03   4.4467333e+03
   1.1900000e+01   9.4480667e+03   4.4350667e+03
   1.2000000e+01   9.4660000e+03   4.4511333e+03
   1.2100000e+01   9.5056667e+03   4.4871333e+03
   1.2200000e+01   9.5502667e+03   4.4736000e+03
   1.2300000e+01   9.5280000e+03   4.4684000e+03
   1.2400000e+01   9.6336667e+03   4.5231333e+03
   1.2500000e+01   9.6336667e+03   4.4730000e+03
   1.2600000e+01   9.6756000e+03   4.5250667e+03
   1.2700000e+01   9.6235333e+03   4.4988000e+03
   1.2800000e+01   9.6743333e+03   4.5075333e+03
   1.2900000e+01   9.6925333e+03   4.5256667e+03
   1.3000000e+01   9.6911333e+03   4.5000667e+03
   1.3100000e+01   9.6462000e+03   4.4846000e+03
   1.3200000e+01   9.6650000e+03   4.4883333e+03
   1.3300000e+01   9.6951333e+03   4.4776667e+03
   1.3400000e+01   9.7050667e+03   4.5242000e+03
   1.3500000e+01   9.6763333e+03   4.5346000e+03
   1.3600000e+01   9.7212667e+03   4.5295333e+03
   1.3700000e+01   9.7290667e+03   4.5361333e+03
   1.3800000e+01   9.7477333e+03   4.5676000e+03
   1.3900000e+01   9.7122000e+03   4.5538000e+03
   1.4000000e+01   9.6899333e+03   4.5460667e+03
   1.4100000e+01   9.6707333e+03   4.5634667e+03
   1.4200000e+01   9.6568667e+03   4.5539333e+03
   1.4300000e+01   9.7519333e+03   4.5157333e+03
   1.4400000e+01   9.7716000e+03   4.5614667e+03
   1.4500000e+01   9.8436000e+03   4.5722667e+03
   1.4600000e+01   9.8028667e+03   4.5828000e+03
   1.4700000e+01   9.8236000e+03   4.5681333e+03
   1.4800000e+01   9.7975333e+03   4.5620667e+03
   1.4900000e+01   9.8358667e+03   4.5991333e+03
   1.5000000e+01   9.8766000e+03   4.6026000e+03
   1.5100000e+01   9.8418667e+03   4.6057333e+03
   1.5200000e+01   9.8428000e+03   4.6176667e+03
   1.5300000e+01   9.8958000e+03   4.6206667e+03
   1.5400000e+01   9.8238667e+03   4.5716000e+03
   1.5500000e+01   9.8722667e+03   4.5688667e+03
   1.5600000e+01   9.8362667e+03   4.5815333e+03
   1.5700000e+01   9.8138000e+03   4.6341333e+03
   1.5800000e+01   9.8055333e+03   4.6234000e+03
   1.5900000e+01   9.8314667e+03   4.6366000e+03
   1.6000000e+01   9.8067333e+03   4.6528000e+03
   1.6100000e+01   9.8036000e+03   4.6288667e+03
   1.6200000e+01   9.7858000e+03   4.6369333e+03
   1.6300000e+01   9.8262000e+03   4.6414667e+03
   1.6400000e+01   9.8282667e+03   4.6392000e+03
   1.6500000e+01   9.8361333e+03   4.6356667e+03
   1.6600000e+01   9.9082000e+03   4.6462000e+03
   1.6700000e+01   9.8690667e+03   4.6218000e+03
   1.6800000e+01   9.8904000e+03   4.5964000e+03
   1.6900000e+01   9.9783333e+03   4.6470000e+03
   1.7000000e+01   9.9796000e+03   4.6345333e+03
   1.7100000e+01   9.9730667e+03   4.6642000e+03
   1.7200000e+01   9.9504667e+03   4.6686667e+03
   1.7300000e+01   9.9506000e+03   4.6537333e+03
   1.7400000e+01   9.9470000e+03   4.6703333e+03
   1.7500000e+01   9.9407333e+03   4.6641333e+03
   1.7600000e+01   9.9555333e+03   4.6578667e+03
   1.7700000e+01   9.9548667e+03   4.6444000e+03
   1.7800000e+01   9.9358000e+03   4.6436000e+03
   1.7900000e+01   9.9691333e+03   4.6518000e+03
   1.8000000e+01   9.9703333e+03   4.6708000e+03
   1.8100000e+01   9.9534667e+03   4.6741333e+03
   1.8200000e+01   9.9181333e+03   4.6822000e+03
   1.8300000e+01   9.9301333e+03   4.6981333e+03
   1.8400000e+01   9.9294000e+03   4.6744667e+03
   1.8500000e+01   9.9082000e+03   4.6720667e+03
   1.8600000e+01   9.8816667e+03   4.6762667e+03
   1.8700000e+01   9.9168000e+03   4.6698667e+03
   1.8800000e+01   9.9070667e+03   4.6574000e+03
   1.8900000e+01   9.9182000e+03   4.6706667e+03
   1.9000000e+01   9.9298667e+03   4.6676000e+03
   1.9100000e+01   9.9716000e+03   4.6728667e+03
   1.9200000e+01   9.9394667e+03   4.7020000e+03
   1.9300000e+01   9.9277333e+03   4.6636667e+03
   1.9400000e+01   9.9305333e+03   4.6614667e+03
   1.9500000e+01   9.8804000e+03   4.6752000e+03
   1.9600000e+01   9.8730667e+03   4.6772667e+03
   1.9700000e+01   9.9028667e+03   4.6915333e+03
   1.9800000e+01   9.9476000e+03   4.6974667e+03
   1.9900000e+01   9.9574000e+03   4.6934667e+03
   2.0000000e+01   9.9895333e+03   4.7028667e+03
